Menindee,"Menindee, New South Wales",Menindee,New South Wales,"https://en.wikipedia.org/wiki/Menindee,_New_South_Wales",32°23′33″S,142°25′05″E,-32.3925,142.41805555555555,0,,537
Merimbula,Merimbula,Merimbula,,https://en.wikipedia.org/wiki/Merimbula,36°53′53″S,149°54′04″E,-36.89805555555556,149.9011111111111,0,,3821
Millfield,"Millfield, New South Wales",Millfield,New South Wales,"https://en.wikipedia.org/wiki/Millfield,_New_South_Wales",32°52′54″S,151°16′04″E,-32.88166666666667,151.26777777777778,0,,1006
Moulamein,Moulamein,Moulamein,,https://en.wikipedia.org/wiki/Moulamein,35°05′0″S,144°02′0″E,-35.083333333333336,144.03333333333333,0,,484
Mudgee,Mudgee,Mudgee,,https://en.wikipedia.org/wiki/Mudgee,32°35′43″S,149°35′16″E,-32.59527777777778,149.58777777777777,0,,11457
Murrumburrah,Murrumburrah,Murrumburrah,,https://en.wikipedia.org/wiki/Murrumburrah,34°33′S,148°21′E,-34.55,148.35,0,,81
Murwillumbah,Murwillumbah,Murwillumbah,,https://en.wikipedia.org/wiki/Murwillumbah,28°19′39″S,153°23′45″E,-28.3275,153.39583333333331,0,,9812
Nabiac,"Nabiac, New South Wales",Nabiac,New South Wales,"https://en.wikipedia.org/wiki/Nabiac,_New_South_Wales",32°06′S,152°23′E,-32.1,152.38333333333333,0,,1294
Nambucca Heads,Nambucca Heads,Nambucca Heads,,https://en.wikipedia.org/wiki/Nambucca_Heads,30°39′0″S,153°00′0″E,-30.65,153.0,0,,6668
Narrandera,Narrandera,Narrandera,,https://en.wikipedia.org/wiki/Narrandera,34°45′0″S,146°33′0″E,-34.75,146.55,0,,3783
Nelson Bay,"Nelson Bay, New South Wales",Nelson Bay,New South Wales,"https://en.wikipedia.org/wiki/Nelson_Bay,_New_South_Wales",32°42′54″S,152°9′4″E,-32.715,152.1511111111111,0,,6141
Nimmitabel,Nimmitabel,Nimmitabel,,https://en.wikipedia.org/wiki/Nimmitabel,36°30′0″S,149°17′0″E,-36.5,149.28333333333333,0,,324
Noraville,Noraville,Noraville,,https://en.wikipedia.org/wiki/Noraville,33°15′54″S,151°34′05″E,-33.265,151.56805555555556,0,,2494
North Richmond,"North Richmond, New South Wales",North Richmond,New South Wales,"https://en.wikipedia.org/wiki/North_Richmond,_New_South_Wales",33°35′21″S,150°42′40″E,-33.58916666666667,150.7111111111111,0,,5467
Nyngan,Nyngan,Nyngan,,https://en.wikipedia.org/wiki/Nyngan,31°34′0″S,147°12′0″E,-31.566666666666666,147.2,0,,1953
Old Junee,Old Junee,Old Junee,,https://en.wikipedia.org/wiki/Old_Junee,34°50′10″S,147°30′53″E,-34.836111111111116,147.51472222222222,0,,530
Ourimbah,Ourimbah,Ourimbah,,https://en.wikipedia.org/wiki/Ourimbah,33°21′54″S,151°22′5″E,-33.365,151.36805555555557,0,,3951
Oxley Vale,"Oxley Vale, New South Wales",Oxley Vale,New South Wales,"https://en.wikipedia.org/wiki/Oxley_Vale,_New_South_Wales",31°02′55″S,150°53′05″E,-31.048611111111114,150.88472222222222,0,,3742
Pallamallawa,Pallamallawa,Pallamallawa,,https://en.wikipedia.org/wiki/Pallamallawa,29°28′0″S,150°08′0″E,-29.466666666666665,150.13333333333333,0,,253
Pambula,"Pambula, New South Wales",Pambula,New South Wales,"https://en.wikipedia.org/wiki/Pambula,_New_South_Wales",36°55′S,149°53′E,-36.916666666666664,149.88333333333333,0,,1627
Paxton,"Paxton, New South Wales",Paxton,New South Wales,"https://en.wikipedia.org/wiki/Paxton,_New_South_Wales",32°54′8″S,151°16′48″E,-32.90222222222222,151.28,0,,1215
Port Kembla,"Port Kembla, New South Wales",Port Kembla,New South Wales,"https://en.wikipedia.org/wiki/Port_Kembla,_New_South_Wales",34°28′32″S,150°54′01″E,-34.47555555555556,150.90027777777777,0,,5088
Port Macquarie,Port Macquarie,Port Macquarie,,https://en.wikipedia.org/wiki/Port_Macquarie,31°26′S,152°54′E,-31.433333333333334,152.9,0,,51965
Raleigh,"Raleigh, New South Wales",Raleigh,New South Wales,"https://en.wikipedia.org/wiki/Raleigh,_New_South_Wales",30°28′S,152°59′E,-30.466666666666665,152.98333333333332,0,,681
Rylstone,"Rylstone, New South Wales",Rylstone,New South Wales,"https://en.wikipedia.org/wiki/Rylstone,_New_South_Wales",32°48′S,149°58′E,-32.8,149.96666666666667,0,,904
Smithtown,"Smithtown, New South Wales",Smithtown,New South Wales,"https://en.wikipedia.org/wiki/Smithtown,_New_South_Wales",31°00′S,152°56′E,-31.0,152.93333333333334,0,,0
South West Rocks,"South West Rocks, New South Wales",South West Rocks,New South Wales,"https://en.wikipedia.org/wiki/South_West_Rocks,_New_South_Wales",30°53′03″S,153°02′25″E,-30.884166666666665,153.0402777777778,0,,5443
Stuart Town,"Stuart Town, New South Wales",Stuart Town,New South Wales,"https://en.wikipedia.org/wiki/Stuart_Town,_New_South_Wales",32°48′0″S,149°05′0″E,-32.8,149.08333333333334,0,,487
Sussex Inlet,"Sussex Inlet, New South Wales",Sussex Inlet,New South Wales,"https://en.wikipedia.org/wiki/Sussex_Inlet,_New_South_Wales",35°09′S,150°34′E,-35.15,150.56666666666666,0,,3659
Talbingo,"Talbingo, New South Wales",Talbingo,New South Wales,"https://en.wikipedia.org/wiki/Talbingo,_New_South_Wales",35°34′0″S,148°18′0″E,-35.56666666666667,148.3,0,,224
Tarcutta,Tarcutta,Tarcutta,,https://en.wikipedia.org/wiki/Tarcutta,35°16′37″S,147°44′13″E,-35.276944444444446,147.73694444444442,0,,446
Tea Gardens,"Tea Gardens, New South Wales",Tea Gardens,New South Wales,"https://en.wikipedia.org/wiki/Tea_Gardens,_New_South_Wales",32°40′01″S,152°09′34″E,-32.66694444444444,152.15944444444446,0,,3288
Terrigal,Terrigal,Terrigal,,https://en.wikipedia.org/wiki/Terrigal,33°26′53″S,151°26′40″E,-33.448055555555555,151.44444444444446,0,,12730
The Rock,"The Rock, New South Wales",The Rock,New South Wales,"https://en.wikipedia.org/wiki/The_Rock,_New_South_Wales",35°16′0″S,147°06′0″E,-35.266666666666666,147.1,0,,1347
Thirlmere,"Thirlmere, New South Wales",Thirlmere,New South Wales,"https://en.wikipedia.org/wiki/Thirlmere,_New_South_Wales",34°12′S,150°34′E,-34.2,150.56666666666666,0,,4986
Thirroul,"Thirroul, New South Wales",Thirroul,New South Wales,"https://en.wikipedia.org/wiki/Thirroul,_New_South_Wales",34°18′59.3″S,150°55′7.9″E,-34.31647222222222,150.9188611111111,0,,6348
